,Address,Lat,Lng,Name,Avgscore
2817,"840 2nd AveNew York, NY 10017",40.751453000000005,-73.970668,Palm Too,7.0
2818,"206 West StNew York, NY 10282",40.716536,-74.012791,Palm Restaurant,7.0
2819,"228 West 52nd StNew York, NY 10019",40.762724,-73.9832,Gallaghers Steakhouse,8.0
2820,"135 West 50th StreetNew York, NY 10020",40.760967,-73.9823,Bobby Van's Steakhouse,7.0
2821,"120 W 45th StNew York, NY 10036",40.757042999999996,-73.9838,Bobby Van's Steakhouse,6.0
2822,"15 Stone StNew York, NY 10004",40.704384000000005,-74.012116,Nebraska Steakhouse,7.0
2823,"237 W 54th StNew York, NY 10019",40.764515,-73.983,Empire Steak House,6.0
2824,"9 E 1st StNew York, NY 10003",40.724629,-73.9916,Bowery Meat Company,8.0
2825,"135 E 55th StNew York, NY 10022",40.759629,-73.9697,Angus Club Steakhouse,8.0
2826,"120 W 51st StNew York, NY 10020",40.760739,-73.9813,The Capital Grille,8.0
2827,"1032 Lexington AveNew York, NY 10021",40.771434,-73.9614,Arlington Club,6.0
2828,"90 The PromenadeEdgewater, NJ 07020",40.805911,-73.98751899999999,Fleming's Prime Steakhouse & Wine Bar,8.0
2829,"43-15 Crescent StLong Island City, NY 11101",40.748388,-73.942207,M. Wells Steakhouse,7.0
2830,"316 E 53rd StNew York, NY 10022",40.756406,-73.9665,212 Steakhouse,8.0
2831,"255 5th AveNew York, NY 10016",40.744890999999996,-73.986877,Ben & Jack's Steakhouse,7.0
2832,"49th St & 3rd AveNew York, NY 10017",40.755186,-73.97120699999999,Yogi Korean BBQ Tacos,9.0
2833,"2030 Broadway AveNew York, NY 10023",40.777487,-73.982069,Tacos Y Quesadillas Mexico,7.0
2834,"W 52nd StNew York, NY",40.761456,-73.979457,Galbi Q,9.0
2835,"119 Sullivan StNew York, NY 10012",40.726065999999996,-74.0024,Blue Ribbon Sushi,8.0
2836,"172 Thompson StNew York, NY 10012",40.727672999999996,-74.000102,Tomoe Sushi,8.0
2837,"118 E 31st StNew York, NY 10016",40.744597,-73.981887,Umi Sushi,8.0
2838,"210 7th AveBrooklyn, NY 11215",40.670714000000004,-73.9785,Sushi Katsuei,8.0
2839,"2118 Frederick Douglass BlvdNew York, NY 10026",40.80328,-73.95582399999999,Jado Sushi,7.0
2840,"54 Tiemann PlNew York, NY 10027",40.815277,-73.959463,Sushi Sushi,7.0
2841,"1586 1st AveNew York, NY 10028",40.774538,-73.950754,Inase Restaurant,8.0
2842,"1450 2nd AveNew York, NY 10021",40.7711,-73.956438,Hanabi,7.0
2843,"1188 Gravesend Neck RdBrooklyn, NY 11229",40.594085,-73.9587,Sushi Mikasa,7.0
2844,"47-38 Vernon BlvdLong Island City, NY 11101",40.744463,-73.9538,Sushi Daizen,9.0
2845,"322 E 59th StNew York, NY 10022",40.759997999999996,-73.9629,Sasabune Express,8.0
2846,"976 Madison AveNew York, NY 10075",40.774661,-73.9635,Kappo Masa,6.0
2847,"176 8th AveNew York, NY 10011",40.742656,-74.0001,Haru,7.0
2848,"47-38 Vernon BlvdLong Island City, NY 11101",40.744463,-73.95381400000001,Sushi Daizen,9.0
2849,"976 Madison AveNew York, NY 10075",40.774661,-73.963545,Kappo Masa,7.0
2850,"USTA Billie Jean King National Tennis CenterQueens, NY 11368",40.75308,-73.852439,Aces,8.0
2851,"354 E 78 StNew York, NY 10075",40.771683,-73.953835,Sashimi Express,9.0
2852,"348 BoweryNew York, NY 10012",40.726668,-73.992,Sushi on Jones,9.0
2853,"53 W 35th StNew York, NY 10001",40.750153999999995,-73.9862,Izakaya MEW,8.0
2854,"105 Hudson StNew York, NY 10013",40.719518,-74.0088,Nobu,8.0
2855,"40 W 57th StNew York, NY 10019",40.763621,-73.9765,Nobu 57,8.0
2856,"308 W 58th StNew York, NY 10019",40.767494,-73.9831,Blue Ribbon Sushi Bar & Grill,8.0
2857,"226 W 50th StNew York, NY 10019",40.761696,-73.9852,Natsumi,8.0
2858,"347 W 46th StNew York, NY 10036",40.760723999999996,-73.9895,Sushi of Gari 46,8.0
2859,"185 7th AveNew York, NY 10011",40.742632,-73.9964,Momoya,8.0
2860,"357 6th AveNew York, NY 10014",40.732234000000005,-74.0008,Soto,7.0
2861,"428 Greenwich StNew York, NY 10013",40.722293,-74.0098,Sushi Azabu,8.0
2862,"427 Amsterdam AveNew York, NY 10024",40.784043,-73.9773,Momoya,8.0
2863,"210 E 9th StNew York, NY 10003",40.729682000000004,-73.9888,Hasaki,8.0
2864,"370 Columbus AveNew York, NY 10024",40.781074,-73.9764,Gari Columbus,8.0
2865,"61 W 8th StNew York, NY 10011",40.7336,-73.9989,Neta,8.0
2866,"110 1st AveNew York, NY 10009",40.726627,-73.9856,Sushi Dojo NYC,8.0
2867,"10 Columbus Cir, Fl 4New York, NY 10019",40.768606,-73.9832,Masa,8.0
2868,"123 W 49th StNew York, NY 10020",40.760135,-73.98257,Sushiden Sixth Ave,7.0
2869,"115 E 57th StNew York, NY 10022",40.761644,-73.970028,Nare Sushi,8.0
2870,"1636 Palisades AveFort Lee, NJ 07024",40.849961,-73.968501,Yamagata,8.0
2871,"19 E 49th StNew York, NY 10017",40.757621,-73.976377,Sushiden Madison Avenue,7.0
2872,"91 Clinton StNew York, NY 10002",40.718593,-73.9853,New York Sushi Ko,8.0
2873,"381 Lenox AveNew York, NY 10027",40.810443,-73.9436,Sushi Inoue,9.0
2874,"461 5th AveNew York, NY 10017",40.752235,-73.9813,Sushi Ginza Onodera,9.0
2875,"461 5th AveNew York, NY 10017",40.752235,-73.981392,Sushi Ginza Onodera,9.0
2876,"40 W 57th StNew York, NY 10019",40.763621,-73.976504,Nobu 57,8.0
2877,"381 Lenox AveNew York, NY 10027",40.810443,-73.94364200000001,Sushi Inoue,9.0
2878,"110 1st AveNew York, NY 10009",40.726627,-73.985671,Sushi Dojo NYC,8.0
2879,"7 E 47th StNew York, NY 10017",40.756563,-73.97776,Kuruma Zushi,8.0
2880,"357 6th AveNew York, NY 10014",40.732234000000005,-74.000883,Soto,7.0
2881,"215 E 86th StNew York, NY 10028",40.778662,-73.953012,Kobeyaki,8.0
2882,"100 W 82nd StreetNew York, NY 10024",40.783975,-73.97450400000001,Flame,8.0
2883,"365 W 46th StNew York, NY 10036",40.760942,-73.99,Sushi Seki,8.0
2884,"261 Madison AveNew York, NY 10016",40.750468,-73.9806,Zuma New York,7.0
2885,"1317A 2nd Ave 69th StNew York, NY 10021",40.767049,-73.95987099999999,Oita Sushi,9.0
2886,"304 E 49th StNew York, NY 10017",40.753964,-73.968689,Sakanaya,9.0
2887,"1960 Madison AveNew York, NY 10035",40.806213,-73.94057099999999,Charlie's Place,8.0
2888,"300 W 23rd StNew York, NY 10011",40.74524,-73.99894599999999,Asuka Sushi,8.0
2889,"249 Broome StNew York, NY 10002",40.717834,-73.9899,Zest,8.0
2890,"355 BoweryNew York, NY 10003",40.72667,-73.991372,Osaka Vibe Japanese Cuisine & Sushi,7.0
2891,"346 Graham AveBrooklyn, NY 11211",40.714735,-73.9441,Bentou Cafe,10.0
2892,"5 Saint Marks PlNew York, NY 10003",40.729535,-73.9893,Yakitori Taisho,7.0
2893,"1567 BroadwayNew York, NY 10036",40.759383,-73.9856,Blue Fin,7.0
2894,"130 W 47th StNew York, NY 10016",40.758554,-73.9831,Tender,7.0
2895,"213 E 45th StNew York, NY 10017",40.75253,-73.9722,Aburiya Kinnosuke,8.0
2896,"62 W 56th StNew York, NY 10019",40.763242,-73.977417,Beyond Sushi Midtown West,9.0
2897,"21 W 39th StNew York, NY 10018",40.752347,-73.983559,Szechuan Gourmet,7.0
2898,"215 W 85th StNew York, NY 10024",40.78756,-73.976398,Han Dynasty,8.0
2899,"45 W 39th StNew York, NY 10018",40.752733,-73.98445,Zest Szechuan,8.0
2900,"90 3rd AveNew York, NY 10003",40.732071999999995,-73.988,Han Dynasty,8.0
2901,"119 W 40th StNew York, NY 10018",40.754057,-73.985957,Dos Toros Taqueria,7.0
2902,"135-25 40th RdFlushing, NY 11354",40.758854,-73.83081,66 Prince,10.0
2903,"159 Graham AveBrooklyn, NY 11206",40.707427,-73.9435,Win Son,9.0
2904,"197 Worth StNew York, NY 10013",40.713889,-73.9992,C Bao Asian Buns and Bubble Tea,7.0
2905,"3 Doyers StNew York, NY 10013",40.71423,-73.99795999999999,Taiwan Pork Chop House,8.0
2906,"380 Broome StNew York, NY 10013",40.720628000000005,-73.9963,Mimi Cheng's Nolita,7.0
2907,"425 W 15th StNew York, NY 10011",40.742338000000004,-74.0061,Very Fresh Noodles,8.0
2908,"170 W 4th StNew York, NY 10014",40.732018,-74.0016,Las Ramblas,8.0
2909,"111 Ave CNew York, NY 10009",40.724351,-73.9788,Marcha Cocina,9.0
2910,"11 Fulton StNew York, NY 10038",40.706782000000004,-74.0032,The Tuck Room,8.0
2911,"249 Columbus AveNew York, NY 10023",40.777049,-73.978891,Ella Kitchen & Bar,8.0
2912,"38-40 Carmine StNew York, NY 10014",40.729957,-74.00319,Carma Asian Tapas,8.0
2913,"72 Kenmare StNew York, NY 10012",40.721061999999996,-73.9964,Yakitori Tora,8.0
2914,"110 Rivington StNew York, NY 10002",40.720079,-73.9877,Verlaine,8.0
2915,"245 W 51st StNew York, NY 10019",40.762854,-73.984939,Nippori,8.0
2916,"85 10th AveNew York, NY 10011",40.743221999999996,-74.0082,Toro,7.0
2917,"1460 2nd AveNew York, NY 10075",40.771479,-73.956,Boqueria,8.0
2918,"1664 Park AvenueNew York, NY 10035",40.800384,-73.942929,Chef Eddie G's Kitchen,9.0
2919,"434 Humboldt StWilliamsburg, NY 11211",40.716674,-73.943168,Humboldt and Jackson,9.0
2920,"174 1st AveNew York, NY 10009",40.729074,-73.9838,Nai Tapas Bar,8.0
2921,"209 E 117th StNew York, NY 10035",40.798538,-73.938805,El Kallejon,9.0
2922,"410 W 43rd StNew York, NY 10036",40.759409000000005,-73.992913,Adella,8.0
2923,"2337 1st AveNew York, NY 10035",40.798522999999996,-73.933858,Tapas Bites,10.0
2924,"265 E 78th StNew York, NY 10075",40.772841,-73.95586800000001,Pil Pil,8.0
2925,"303 E 53rd StNew York, NY 10022",40.756724,-73.9666,Kiss My French,8.0
2926,"613 Grand StBrooklyn, NY 11211",40.711459999999995,-73.9476,The Saint Austere,9.0
2927,"6701 Park AveWest New York, NJ 07093",40.790853000000006,-74.004909,Le Chateau,8.0
2928,"199 BoweryNew York, NY 10002",40.721138,-73.9933,Vandal,7.0
2929,"208 Columbia StBrooklyn, NY 11231",40.684942,-74.003,Mazzat,9.0
2930,"64 W 10th StNew York, NY 10011",40.734516,-73.9983,Alta,8.0
2931,"205 10th AveNew York, NY 10011",40.7473,-74.004801,Tia Pol,8.0
2932,"201 W 95th StNew York, NY 10025",40.793571,-73.971,Buceo 95,8.0
2933,"245 BoweryNew York, NY 10002",40.722628,-73.9927,Cata Restaurant,8.0
2934,"857 9th AveNew York, NY 10019",40.767137,-73.986673,Kilo,8.0
2935,"201 E 31st StNew York, NY 10016",40.743686,-73.979,VinoTapa,8.0
2936,"2 E 55th StNew York, NY 10022",40.761396999999995,-73.9746,Astor Court,7.0
2937,"2 E 55th StNew York, NY 10022",40.761396999999995,-73.974612,Astor Court,7.0
2938,"9 St Marks PlNew York, NY 10003",40.729464,-73.989089,Nohohon Tea - St. Marks,8.0
2939,"150 W 57th StNew York, NY 10019",40.764998,-73.9793,The Russian Tea Room,6.0
2940,"100 Clark StBrooklyn, NY 11201",40.697244,-73.992248,Jalapa Jar,9.0
2941,"1 E 118th StNew York, NY 10035",40.801943,-73.945052,118 Kitchen,8.0
2942,"1571 Lexington AveNew York, NY 10029",40.788768,-73.948625,Burritos y Mas NY Tex-Mex,9.0
2943,"766 9th AveNew York, NY 10019",40.764291,-73.988206,Pure Thai Cookhouse,8.0
2944,"690 9th AveNew York, NY 10036",40.761764,-73.98979,Room Service,7.0
2945,"215 Ct StBrooklyn, NY 11201",40.686665999999995,-73.99355899999999,Joya,8.0
2946,"1411 2nd AveNew York, NY 10021",40.769965,-73.9579,Up Thai,9.0
2947,"450 Amsterdam AveNew York, NY 10024",40.78497,-73.97721800000001,Land,8.0
2948,"960 Amsterdam AveNew York, NY 10025",40.801379,-73.965428,Thai Market,8.0
2949,"4906 Vernon BlvdLong Island City, NY 11101",40.743226,-73.9542,Tuk Tuk,8.0
2950,"33-20 31st AveAstoria, NY 11106",40.763088,-73.921323,Enthaice Thai Kitchen,8.0
2951,"224 E 51st StNew York, NY 10022",40.755913,-73.969386,Sukhumvit 51,8.0
2952,"85 Ave ANew York, NY 10009",40.725215000000006,-73.9842,Somtum Der,8.0
2953,"7 Spring StNew York, NY 10012",40.721132,-73.9943,Uncle Boons,8.0
2954,"830 9th AveNew York, NY 10019",40.766284999999996,-73.986678,Noodies,8.0
2955,"37-70 79th StJackson Heights, NY 11372",40.747559,-73.8868,Kitchen 79,9.0
2956,"917 Columbus AveNew York, NY 10025",40.798381,-73.963228,Tum & Yum,8.0
2957,"452 Amsterdam AveNew York, NY 10024",40.784994,-73.97700999999999,Senn Thai Comfort Food,8.0
2958,"128 E 4th StNew York, NY 10003",40.725242,-73.987574,Lui's Thai Food,8.0
2959,"1586 2 AveNew York, NY 10028",40.775326,-73.953237,Bangkok Cuisine Upper East Side,8.0
2960,"641 10th AveNew York, NY 10036",40.761859,-73.99409200000001,Siri Thai,8.0
2961,"129 W 56th StNew York, NY 10019",40.764431,-73.9789,Topaz Noodle Bar,9.0
2962,"795 Grand StBrooklyn, NY 11211",40.712133,-73.941475,Sri Thai Cafe,8.0
2963,"23-06 Jackson AveLong Island City, NY 11101",40.745698,-73.945324,Gaw Gai,7.0
2964,"7620 Woodside AveElmhurst, NY 11373",40.743269,-73.888039,Khao Kang,8.0
2965,"283 Van Brunt StBrooklyn, NY 11231",40.679072,-74.0106,Kao Soy,8.0
2966,"2501 40th AveLong Island City, NY 11101",40.753525,-73.937762,House of Thai,8.0
2967,"5 E 19th StNew York, NY 10003",40.739008,-73.9906,Thai Villa,9.0
2968,"2028 2nd AveNew York, NY 10029",40.789441,-73.942978,Malii,9.0
2969,"251 E 45th StNew York, NY 10017",40.751938,-73.97095999999999,Herbs Thai Bistro,8.0
2970,"4716 30th AveAstoria, NY 11103",40.76099,-73.908839,Prik Thai Kitchen,7.0
2971,"168 Lexington AveNew York, NY 10016",40.744238,-73.98154,Thai-ish,9.0
2972,"100 Stuyvesant PlStaten Island, NY 10301",40.643704,-74.077602,Chang Noi Thai,10.0
2973,"5717 Roosevelt AveWoodside, NY 11377",40.745538,-73.907004,Chin Chin Thai Kitchen,8.0
2974,"1584New York, NY 10028",40.774513,-73.9509,PuTawn Local Thai Kitchen,9.0
2975,"75 Baxter StNew York, NY 10013",40.716311,-73.9998,Thailicious,9.0
2976,"378 Metropolitan AveBrooklyn, NY 11211",40.714155,-73.955458,Mr Thai Restaurant,9.0
2977,"75 2nd AveNew York, NY 10003",40.726572999999995,-73.9895,Zaabver,9.0
2978,"252 Broome StNew York, NY 10002",40.718058,-73.9898,The Lucky Bee,7.0
2979,"457 W 50th StNew York, NY 10019",40.7647,-73.9912,Puff Cha Ramen,8.0
2980,"99 3rd AveNew York, NY 10003",40.732314,-73.987527,Ngam,8.0
2981,"622 Washington AveBrooklyn, NY 11238",40.679884,-73.9643,Look By Plant Love House,8.0
2982,"81-32 BroadwayElmhurst, NY 11373",40.742940999999995,-73.883273,Eim Khao Mun Kai Elmhurst,8.0
2983,"157 Duane StNew York, NY 10013",40.716906,-74.008587,Khe-Yo,8.0
2984,"174 2nd AveNew York, NY 10003",40.730385,-73.986,Love Mamak,8.0
2985,"35-13 BroadwayAstoria, NY 11106",40.760432,-73.921522,Pye Boat Noodle,8.0
2986,"1711 Second AveNew York, NY 10128",40.779699,-73.9507,Pye Boat Noodle,9.0
2987,"45-53 46th St.Woodside, NY 11377",40.741451,-73.919013,Thai Diva Cuisine,9.0
2988,"324 29th StUnion City, NJ 07087",40.770212,-74.02881500000001,Five Stars Thai Cuisine,8.0
2989,"609 Fifth AveNew York, NY 10017",40.757558,-73.977322,American Girl New York,7.0
2990,"19 W 46th StNew York, NY 10036",40.756519,-73.980001,Akdeniz Mediterranean Restaurant,8.0
2991,"881 5th AveBrooklyn, NY 11232",40.651455,-74.0035,Kofte Piyaz,9.0
2992,"3404 31st AveAstoria, NY 11106",40.762929,-73.92104,Djerdan Burek Astoria,8.0
2993,"1361 Lexington AveNew York, NY 10128",40.78218,-73.953428,Peri Ela,7.0
2994,"347 Bedford AveWilliamsburg, NY 11211",40.71208,-73.96263,Abracadabra Brooklyn,8.0
2995,"1431 3rd AveNew York, NY 10028",40.775419,-73.956198,Beyoglu,7.0
2996,"212 E 34th StNew York, NY 10016",40.745244,-73.9776,Galata Mediterranean Cuisine,9.0
2997,"303 Madison AveNew York, NY 10017",40.752316,-73.9796,Pera Mediterranean Brasserie,7.0
2998,"361 W 17th StNew York, NY 10011",40.742689,-74.003551,Papa Kebab Mediterrenean Bistro,8.0
2999,"70 W 71st StNew York, NY 10023",40.776579999999996,-73.979079,Pasha Restaurant,8.0
3000,"238 E 24th StNew York, NY 10010",40.738601,-73.981038,Limon Restaurant,8.0
3001,"2100 Emmons AveBrooklyn, NY 11235",40.583469,-73.9485,Amberjack V,7.0
3002,"105 Christopher StNew York, NY 10014",40.733433000000005,-74.0049,I Sodi,8.0
3003,"8TH Ave Columbus CirNew York, NY 10019",40.768059,-73.982529,Casa Toscana,9.0
3004,"33 E 7th StNew York, NY 10003",40.728496,-73.988928,Streecha Ukrainian Kitchen,9.0
3005,"185 Bleecker StNew York, NY 10012",40.729242,-74.0009,By Chloe,8.0
3006,"60 W 22nd StNew York, NY 10010",40.741862,-73.9929,By Chloe,8.0
3007,"100 Maiden LnNew York, NY 10038",40.706624,-74.006822,Terri,8.0
3008,"127 Macdougal StNew York, NY 10012",40.730644,-74.0001,Ladybird,8.0
3009,"317 Union AveBrooklyn, NY 11211",40.709844,-73.95100000000001,Modern Love Brooklyn,9.0
3010,"316 5th AveNew York, NY 10001",40.747183,-73.985885,Small Peace Soup & Smoothie,9.0
3011,"570 8th AveNew York, NY 10018",40.754523999999996,-73.991161,Falafella's,8.0
3012,"127 2nd AveNew York, NY 10003",40.72845,-73.98818299999999,B&H Dairy,8.0
3013,"8 W 46th StNew York, NY 10017",40.756214,-73.979876,SoomSoom Vegetarian Bar,7.0
3014,"55 Waterbury StBrooklyn, NY 11206",40.709059,-73.9372,Newtown,9.0
3015,"41 John StNew York, NY 10038",40.709434,-74.00800699999999,Nish Nush,9.0
3016,"255 W 43rd StNew York, NY 10036",40.757735,-73.988539,Green Symphony,8.0
3017,"86 Allen StNew York, NY 10002",40.717940999999996,-73.990753,Dirt Candy,8.0
3018,"1032 Union StBrooklyn, NY 11225",40.669693,-73.957932,Ital Kitchen,9.0
3019,"154 E 79th StNew York, NY 10075",40.774627,-73.9586,Candle 79,8.0
3020,"187 9th AveNew York, NY 10011",40.745517,-74.0023,Blossom,8.0
3021,"91 E 7th StNew York, NY 10009",40.726965,-73.985422,Caracas Arepa Bar,8.0
3022,"291 Grand StBrooklyn, NY 11211",40.713177,-73.9574,Caracas Arepa Bar,8.0
3023,"277 Smith StBrooklyn, NY 11231",40.682437,-73.993133,White Maize,10.0
3024,"594 Union AveBrooklyn, NY 11211",40.718222999999995,-73.952274,Santa Salsa,9.0
3025,"147 Ave ANew York, NY 10009",40.727515999999994,-73.9827,Arepa Factory,8.0
3026,"139 Essex StNew York, NY 10002",40.720379,-73.987588,Patacon Pisao,9.0
3027,"85-22 Grand AveElmhurst, NY 11373",40.735364000000004,-73.881364,Patacon Pisao,8.0
3028,"3307 36th AveAstoria, NY 11106",40.755755,-73.9277,Arepas Cafe,8.0
3029,"1 Battery ParkNew York, NY 10011",40.701448,-74.015,Battery Gardens,7.0
3030,"38 E 37th StNew York, NY 10016",40.749253,-73.980625,Union League Club,8.0
3031,"240 W 47th StNew York, NY 10036",40.759674,-73.9857,The Edison Ballroom,9.0
3032,"240 W 47th StNew York, NY 10036",40.759674,-73.985753,The Edison Ballroom,9.0
3033,"240 W 47th StNew York, NY 10036",40.759674,-73.985753,The Edison Ballroom,9.0
3034,"2775 Coney Island AveBrooklyn, NY 11229",40.588832000000004,-73.9603,Chinar Restaurant,8.0
3035,"638 E 6th StNew York, NY 10009",40.723815,-73.980188,Organic Soul Cafe,10.0
3036,"114 Macdougal StNew York, NY 10012",40.729690000000005,-74.0006,Saigon Shack,8.0
3037,"277 Grand StNew York, NY 10002",40.717713,-73.992773,Pho Grand,7.0
3038,"46-63 Metropolitan AveRidgewood, NY 11385",40.713985,-73.9213,Bun-Ker Vietnamese,8.0
3039,"935 Columbus AveNew York, NY 10025",40.798974,-73.96270799999999,Saiguette,8.0
3040,"4010 74th StJackson Heights, NY 11372",40.746408,-73.891594,Thi Son,7.0
3041,"87 Chrystie StNew York, NY 10002",40.717587,-73.99440200000001,Pho Vietnam 87,8.0
3042,"102 Bowery StNew York, NY 10013",40.717849,-73.995419,New Tu Do,8.0
3043,"580 Grand StBrooklyn, NY 11211",40.710914,-73.948592,Mama Pho,7.0
3044,"1750 2nd AveNew York, NY 10128",40.781107,-73.949001,Le Viet Cafe,8.0
3045,"111 Church StNew York, NY 10007",40.713496,-74.008786,Pho King,7.0
3046,"557 Lorimer StBrooklyn, NY 11211",40.713565,-73.94953000000001,Brooklyn Banh Mi,9.0
3047,"37-15 BroadwayAstoria, NY 11103",40.759636,-73.9199,District Saigon,9.0
3048,"109 Montrose AveBrooklyn, NY 11206",40.707151,-73.9452,Nam Nam,9.0
3049,"172 Bedford AveBrooklyn, NY 11249",40.718213,-73.9576,Banhdega,7.0
3050,"430 Lafayette StNew York, NY 10003",40.729259000000006,-73.992471,Indochine,7.0
3051,"162 5th AveBrooklyn, NY 11217",40.677929,-73.9797,Bricolage,9.0
3052,"1509 Lexington AveNew York, NY 10029",40.78671,-73.9499,Spice Noodle,8.0
3053,"198 Grand StNew York, NY 10013",40.71935,-73.9966,Banh Mi Saigon,8.0
3054,"4222 8th AveBrooklyn, NY 11232",40.645229,-73.9996,Ba Xuyen,9.0
3055,"1700 2nd AveNew York, NY 10128",40.77915,-73.950405,Vietnaam,8.0
3056,"443 E 6th StNew York, NY 10009",40.725685999999996,-73.984257,Banh Mi Zon,9.0
3057,"554 Lorimer StBrooklyn, NY 11211",40.713471999999996,-73.9491,Nicky's Vietnamese Sandwiches,8.0
3058,"83-25 BroadwayElmhurst, NY 11373",40.740733,-73.879178,JoJu,9.0
3059,"134 Smith StBrooklyn, NY 11201",40.687031,-73.990429,Hanco's,8.0
3060,"5-51 47th AveLong Island City, NY 11101",40.745696,-73.95355,Cyclo,8.0
3061,"20 1st AveNew York, NY 10003",40.723369,-73.9881,V-Nam Cafe,8.0
3062,"1716 1st AveNew York, NY 10128",40.778542,-73.9477,Pho Shop,8.0
3063,"647 9th AveNew York, NY 10036",40.760616,-73.991225,OBAO,8.0
3064,"401 W 52nd StNew York, NY 10019",40.764967,-73.988247,Casellula,8.0
3065,"41 E 30th StNew York, NY 10016",40.744815,-73.983786,Wine:30,8.0
3066,"13 E 13th StNew York, NY 10003",40.735074,-73.9931,Corkbuzz Wine Studio,8.0
3067,"620 E 6th StNew York, NY 10009",40.724055,-73.9807,Grape and Grain,8.0
3068,"275 Mulberry StNew York, NY 10012",40.724129,-73.9953,Chefs Club,8.0
3069,"24 Harrison StNew York, NY 10013",40.718804,-74.0099,Terroir Tribeca,8.0
3070,"486 6th AveBrooklyn, NY 11215",40.666446,-73.9854,Soigne Restaurant & Wine Bar,8.0
3071,"299 Madison AveNew York, NY 10017",40.752125,-73.9794,Madison & Vine,6.0
3072,"1091 2nd AveNew York, NY 10022",40.759747999999995,-73.965299,Kurant,8.0
3073,"295 Grand StWilliamsburg, NY 11211",40.713058000000004,-73.957321,The Four Horsemen,9.0
3074,"747 Franklin AveBrooklyn, NY 11238",40.673027000000005,-73.9568,BKW By Brooklyn Winery,10.0
3075,"1 Rockefeller Plz 49th StNew York, NY 10020",40.758359999999996,-73.9788,Morrell Wine Bar & Cafe,7.0
